n2	l2	j2	n1	l1	j1	 Delta 	 E (keV)
4	3	3.5	6	1	0.5	0
5	0	0.5	6	1	0.5	0
5	1	0.5	6	1	0.5	0
5	1	1.5	6	1	0.5	0
5	2	1.5	6	1	0.5	0
5	2	2.5	6	1	0.5	0
5	3	2.5	6	1	0.5	0
5	3	3.5	6	1	0.5	0
5	4	3.5	6	1	0.5	0
5	4	4.5	6	1	0.5	0
6	0	0.5	6	1	0.5	1.656
6	1	0.5	6	1	0.5	0
6	1	1.5	6	1	0.5	0.257
6	2	1.5	6	1	0.5	0.248
6	2	2.5	6	1	0.5	0.344
1	0	0.5	6	1	1.5	0
2	0	0.5	6	1	1.5	0
2	1	0.5	6	1	1.5	0
2	1	1.5	6	1	1.5	0
3	0	0.5	6	1	1.5	0
3	1	0.5	6	1	1.5	0
3	1	1.5	6	1	1.5	0
3	2	1.5	6	1	1.5	0
3	2	2.5	6	1	1.5	0
4	0	0.5	6	1	1.5	0
4	1	0.5	6	1	1.5	0
4	1	1.5	6	1	1.5	0
4	2	1.5	6	1	1.5	0
4	2	2.5	6	1	1.5	0
4	3	2.5	6	1	1.5	0
4	3	3.5	6	1	1.5	0
5	0	0.5	6	1	1.5	0
5	1	0.5	6	1	1.5	0
5	1	1.5	6	1	1.5	0
5	2	1.5	6	1	1.5	0
5	2	2.5	6	1	1.5	0
5	3	2.5	6	1	1.5	0
5	3	3.5	6	1	1.5	0
5	4	3.5	6	1	1.5	0
5	4	4.5	6	1	1.5	0
6	0	0.5	6	1	1.5	1.399
6	1	0.5	6	1	1.5	0
6	1	1.5	6	1	1.5	0
6	2	1.5	6	1	1.5	0
6	2	2.5	6	1	1.5	0.087
1	0	0.5	6	2	1.5	0
2	0	0.5	6	2	1.5	0
2	1	0.5	6	2	1.5	0
2	1	1.5	6	2	1.5	0
3	0	0.5	6	2	1.5	0
3	1	0.5	6	2	1.5	0
3	1	1.5	6	2	1.5	0
3	2	1.5	6	2	1.5	0
3	2	2.5	6	2	1.5	0
4	0	0.5	6	2	1.5	0
4	1	0.5	6	2	1.5	0
4	1	1.5	6	2	1.5	0
4	2	1.5	6	2	1.5	0
4	2	2.5	6	2	1.5	0
4	3	2.5	6	2	1.5	0
4	3	3.5	6	2	1.5	0
5	0	0.5	6	2	1.5	0
5	1	0.5	6	2	1.5	0
5	1	1.5	6	2	1.5	0
5	2	1.5	6	2	1.5	0
5	2	2.5	6	2	1.5	0
5	3	2.5	6	2	1.5	0
5	3	3.5	6	2	1.5	0
5	4	3.5	6	2	1.5	0
5	4	4.5	6	2	1.5	0
6	0	0.5	6	2	1.5	1.408
6	1	0.5	6	2	1.5	0
6	1	1.5	6	2	1.5	0.009
6	2	1.5	6	2	1.5	0
6	2	2.5	6	2	1.5	0.097
1	0	0.5	6	2	2.5	0
2	0	0.5	6	2	2.5	0
2	1	0.5	6	2	2.5	0
2	1	1.5	6	2	2.5	0
3	0	0.5	6	2	2.5	0
3	1	0.5	6	2	2.5	0
3	1	1.5	6	2	2.5	0
3	2	1.5	6	2	2.5	0
3	2	2.5	6	2	2.5	0
4	0	0.5	6	2	2.5	0
4	1	0.5	6	2	2.5	0
4	1	1.5	6	2	2.5	0
4	2	1.5	6	2	2.5	0
4	2	2.5	6	2	2.5	0
4	3	2.5	6	2	2.5	0
4	3	3.5	6	2	2.5	0
5	0	0.5	6	2	2.5	0
5	1	0.5	6	2	2.5	0
5	1	1.5	6	2	2.5	0
5	2	1.5	6	2	2.5	0
5	2	2.5	6	2	2.5	0
5	3	2.5	6	2	2.5	0
5	3	3.5	6	2	2.5	0
5	4	3.5	6	2	2.5	0
5	4	4.5	6	2	2.5	0
6	0	0.5	6	2	2.5	1.312
6	1	0.5	6	2	2.5	0
6	1	1.5	6	2	2.5	0
6	2	1.5	6	2	2.5	0
6	2	2.5	6	2	2.5	0
