 3  1  1  1  0  1  2274.204834  1.7759E-02  ****
 3  1  3  1  0  1  2276.519775  3.5517E-02  ****
 3  2  3  1  0  1  2276.519775  1.0473E-03   ***
 3  2  5  1  0  1  2277.273682  1.5710E-03   ***
 3  0  1  2  1  3   349.494385  3.2059E-03   ***
 3  1  1  2  1  3   349.494385  3.6397E-06      
 3  2  3  2  1  3   351.809235  4.4322E-02  ****
 3  2  5  2  1  3   352.563202  3.9890E-01 *****
 3  0  1  2  1  1   357.299316  1.6029E-03   ***
 3  1  1  2  0  1   357.299316  3.8601E-03   ***
 3  1  3  2  0  1   359.614166  7.7202E-03   ***
 3  2  3  2  1  1   359.614166  2.2161E-01 *****
 3  2  3  2  0  1   359.614166  2.0445E-04    **
 3  1  3  2  1  1   359.614166  3.6397E-06      
 3  2  5  2  0  1   360.368134  3.0668E-04    **
