 7  0  1  2  1  3   581.863770  2.7713E-04    **
 7  2  3  2  1  3   582.045227  1.2820E-03   ***
 7  3  5  2  1  3   582.104675  3.2862E-05     *
 7  2  5  2  1  3   582.104675  1.1538E-02  ****
 7  3  7  2  1  3   582.134277  1.9717E-04    **
 7  1  1  2  0  1   589.668701  7.0886E-04    **
 7  0  1  2  1  1   589.668701  1.3857E-04    **
 7  2  3  2  1  1   589.850159  6.4099E-03   ***
 7  1  3  2  0  1   589.850159  1.4177E-03   ***
 7  3  5  2  1  1   589.909607  1.1502E-04    **
