 8  0  1  2  1  3   594.055847  5.0115E-04    **
 8  2  3  2  1  3   594.177368  9.3264E-04    **
 8  3  5  2  1  3   594.217102  1.8249E-05     *
 8  2  5  2  1  3   594.217102  8.3938E-03   ***
 8  3  7  2  1  3   594.236938  1.0950E-04    **
 8  1  1  2  0  1   601.860779  6.4327E-04    **
 8  0  1  2  1  1   601.860779  2.5057E-04    **
 8  2  3  2  1  1   601.982300  4.6632E-03   ***
 8  1  3  2  0  1   601.982300  1.2865E-03   ***
 8  3  5  2  1  1   602.022034  6.3873E-05     *
